SalePrice,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SaleCondition,SaleType,KitchenQual,BsmtQual,ExterQual,MSZoning
155835,5,2006,2006,0.0,728,728,1456,2,8,2,440,Partial,New,Gd,Gd,Gd,RL
108500,4,1920,1950,0.0,960,960,960,1,5,1,308,Normal,WD,Fa,TA,TA,RM
262500,7,1968,2003,0.0,1568,2156,2156,2,9,2,508,Normal,WD,TA,TA,TA,RL
283463,5,2006,2007,100.0,1732,1776,1776,2,7,3,712,Partial,New,Gd,Ex,Gd,RL
215000,5,1998,1998,0.0,1482,1494,1494,2,5,2,514,Normal,WD,Gd,Gd,Gd,RL
122000,5,1872,1987,0.0,684,938,2358,2,8,0,0,Normal,WD,TA,TA,TA,RM
200000,5,1969,1969,368.0,1248,1338,2634,2,12,4,968,Normal,WD,TA,TA,TA,RL
171000,6,1962,1962,318.0,858,858,1716,1,8,2,490,Normal,WD,TA,TA,TA,RL
134900,9,1937,2000,0.0,698,786,1176,1,4,2,624,Normal,WD,TA,TA,Gd,RM
410000,5,1995,1996,579.0,2033,2053,3238,2,9,3,666,Normal,WD,Gd,Gd,Gd,RL
235000,5,2000,2000,0.0,992,992,1865,2,7,3,839,Normal,WD,Gd,Gd,Gd,RL
170000,6,1968,1992,143.0,570,1222,1920,3,8,2,487,Normal,WD,Gd,TA,TA,RL
110000,5,1966,1966,65.0,864,892,892,1,5,1,264,Normal,WD,TA,TA,TA,RL
149900,6,1971,2008,0.0,1078,1078,1078,1,6,2,500,Normal,WD,TA,TA,TA,RL
177500,5,2000,2000,216.0,756,769,1573,2,5,2,440,Normal,WD,Gd,Gd,Gd,FV
315000,5,2004,2005,66.0,1980,1980,1980,2,8,3,770,Normal,WD,Ex,Ex,Gd,RL
189000,6,1921,1998,0.0,612,990,2601,3,8,2,621,Normal,WD,TA,TA,TA,RL
260000,5,2005,2005,16.0,1530,1530,1530,2,7,2,430,Normal,WD,Gd,Ex,Gd,RL
104900,4,1920,2007,0.0,715,1281,1738,2,7,1,368,Normal,WD,TA,TA,TA,RL
156932,5,2006,2007,0.0,616,616,1412,2,6,2,432,Partial,New,Gd,Gd,TA,RL
144152,5,2005,2005,0.0,600,520,1200,2,4,2,480,Abnorml,WD,Gd,Gd,Gd,FV
216000,5,2000,2000,0.0,814,814,1674,2,7,2,663,Normal,WD,Gd,Gd,Gd,FV
193000,5,1999,1999,158.0,873,882,1790,2,7,2,588,Abnorml,WD,Gd,Gd,Gd,RL
127000,6,1977,1977,0.0,757,925,1475,2,6,1,336,Normal,WD,TA,TA,TA,RM
144000,5,2003,2004,170.0,848,848,848,1,4,2,420,Normal,WD,Gd,Gd,Gd,RM
232000,5,2003,2003,171.0,1657,1668,1668,2,8,2,502,Normal,WD,Gd,Gd,Gd,RL
105000,6,1920,1950,0.0,840,840,1374,1,6,1,338,Normal,WD,TA,TA,Fa,RL
165500,6,1955,1996,0.0,992,1661,1661,1,8,1,377,Normal,WD,Gd,TA,TA,RL
274300,6,1998,1998,0.0,1108,1108,2097,2,8,2,583,Normal,WD,Gd,Gd,TA,RL
466500,5,2001,2002,705.0,2633,2633,2633,2,8,3,804,Normal,WD,Ex,Ex,Ex,RL
250000,5,2005,2005,0.0,1026,1026,1958,2,9,3,936,Normal,WD,Gd,Gd,Gd,FV
239000,5,2007,2007,80.0,1571,1571,1571,2,7,3,722,Partial,New,Gd,Gd,Gd,RL
91000,5,1930,1950,0.0,768,790,790,1,4,1,160,Normal,WD,TA,Gd,TA,RL
117000,5,1941,1960,0.0,984,984,1604,2,6,2,660,Normal,WD,TA,TA,TA,RL
83000,5,1973,1973,408.0,483,483,987,1,5,1,264,Normal,WD,TA,TA,TA,RM
167500,5,2006,2007,0.0,384,754,1394,2,7,2,400,Normal,WD,Gd,Gd,TA,RL
58500,3,1914,1950,0.0,864,864,864,1,5,1,200,Normal,WD,TA,TA,TA,RL
237500,7,1970,1970,0.0,1205,2117,2117,2,7,2,550,Normal,WD,TA,TA,TA,RL
157000,7,1920,1950,0.0,596,998,1762,1,8,2,576,Normal,WD,Gd,Fa,TA,RM
112000,7,1918,2007,0.0,816,1416,1416,2,7,2,576,Normal,WD,Gd,TA,TA,RL
105000,5,1939,1950,0.0,560,698,1258,1,6,1,280,Normal,WD,TA,TA,TA,RL
125500,8,1922,2007,0.0,796,796,1154,1,7,1,240,Normal,WD,Gd,TA,TA,RM
250000,5,1978,1978,184.0,1392,1392,2784,3,12,2,564,Normal,WD,Gd,Gd,TA,RL
136000,7,1916,1950,0.0,714,1664,2526,2,10,1,216,Family,CWD,Gd,TA,TA,RM
377500,5,2006,2007,160.0,1746,1746,1746,2,7,3,758,Normal,WD,Ex,Ex,Ex,RL
131000,6,1941,1950,0.0,735,869,1218,1,6,2,440,Normal,WD,TA,TA,TA,RM
235000,5,2000,2000,244.0,1525,1525,1525,2,6,2,541,Normal,WD,Gd,Gd,Gd,RL
124000,5,1967,1967,0.0,1584,1584,1584,2,8,3,792,Normal,WD,TA,TA,TA,RL
123000,5,1967,1967,0.0,864,900,900,1,6,1,288,Normal,WD,TA,TA,TA,RL
163000,7,1905,2000,0.0,482,1221,1912,2,7,2,672,Normal,WD,TA,Fa,TA,RM
246578,5,2006,2006,45.0,1356,1500,1500,2,6,3,648,Partial,New,Gd,Gd,Gd,RL
281213,5,2005,2006,245.0,1094,1133,2482,2,9,3,642,Normal,WD,Gd,Gd,Gd,RL
160000,5,1948,1950,0.0,747,1687,1687,1,7,2,572,Normal,WD,TA,TA,TA,RL
137500,8,1920,2004,0.0,939,939,1513,1,8,1,180,Normal,WD,TA,TA,TA,RM
138000,4,1950,1982,0.0,1208,1136,1904,1,7,1,240,Normal,WD,TA,TA,TA,RL
137450,6,1925,1990,0.0,976,1160,1608,2,7,1,216,Normal,WD,Gd,TA,TA,RL
120000,7,1929,1950,0.0,862,950,1158,1,5,1,208,Normal,WD,TA,TA,TA,RM
193000,5,2004,2004,0.0,839,864,1593,2,8,2,398,Normal,WD,TA,TA,TA,RL
193879,5,2006,2006,0.0,1286,1294,1294,2,6,2,662,Partial,New,Gd,Gd,Gd,RL
282922,5,2007,2007,84.0,1485,1464,1464,2,6,3,754,Normal,WD,Gd,Gd,Gd,RL
105000,4,1915,1950,0.0,672,694,1214,1,6,3,936,Family,WD,TA,TA,TA,RL
275000,5,2004,2005,174.0,1594,1646,1646,2,5,2,482,Normal,WD,Gd,Ex,Gd,RM
133000,7,1972,2007,0.0,768,768,768,1,5,2,396,Normal,WD,TA,Gd,TA,RL
112000,5,1985,1985,0.0,833,833,833,1,5,0,0,Normal,WD,TA,TA,TA,RL
125500,7,1910,1950,0.0,622,741,1363,1,6,2,528,Normal,WD,TA,Fa,TA,RM
215000,6,1986,1991,123.0,791,1236,2093,2,7,2,542,Normal,WD,TA,Gd,TA,RL
230000,5,2001,2001,0.0,944,944,1840,2,6,2,622,Normal,WD,Gd,Gd,Gd,RL
140000,8,1950,2005,0.0,856,1112,1668,1,6,1,271,Normal,WD,TA,TA,TA,RL
90000,5,1949,1950,0.0,0,1040,1040,2,6,2,420,Normal,WD,TA,None,TA,RL
257000,5,2005,2006,366.0,1844,1844,1844,2,7,2,620,Abnorml,COD,Gd,Gd,Gd,RL
207000,7,1923,2000,0.0,833,1053,1848,1,8,2,370,Normal,WD,Gd,TA,TA,RL
175900,5,2007,2007,130.0,1386,1569,1569,2,7,3,660,Normal,WD,Gd,Gd,Gd,RL
122500,6,1885,1950,0.0,777,1246,2290,2,11,2,560,Normal,WD,TA,TA,TA,RM
340000,5,1998,1998,731.0,1284,1310,2450,2,7,3,1069,Normal,WD,Gd,Gd,Gd,RL
124000,5,1963,1963,0.0,1144,1144,1144,1,6,1,336,Normal,COD,TA,TA,TA,RL
223000,5,1969,1969,312.0,1844,1844,1844,2,7,2,540,Normal,WD,Gd,TA,Gd,RL
179900,6,1968,1968,420.0,708,708,1416,2,7,2,776,Normal,WD,TA,TA,TA,RL
127500,5,1977,1977,0.0,1069,1069,1069,2,4,2,440,Normal,WD,TA,Gd,TA,RL
136500,5,2003,2003,170.0,848,848,848,1,3,2,420,Normal,WD,Gd,Gd,Gd,RM
274970,7,1966,1966,0.0,697,1575,2201,2,8,2,432,Alloca,WD,Gd,Gd,Gd,RL
144000,5,1958,1983,0.0,1024,1344,1344,1,6,1,484,Normal,WD,TA,TA,TA,RL
142000,6,1959,1959,243.0,1252,1252,1252,1,7,2,528,Normal,WD,Gd,TA,Gd,RL
271000,5,1994,1994,448.0,1223,1223,2127,2,5,2,525,Normal,WD,Gd,Gd,Gd,RL
140000,6,1945,1950,0.0,913,1048,1558,1,6,1,288,Normal,WD,TA,TA,TA,RL
119000,7,1940,1992,294.0,788,804,804,1,4,1,240,Abnorml,WD,Gd,TA,TA,RM
182900,7,1981,1981,310.0,1440,1440,1440,2,7,2,467,Normal,WD,Gd,Gd,Gd,RL
192140,5,2005,2005,0.0,732,734,1838,2,7,2,372,Normal,WD,TA,Gd,Gd,RL
143750,6,1976,1976,0.0,958,958,958,2,5,2,440,Normal,WD,TA,Gd,TA,RL
64500,6,1927,2007,0.0,656,968,968,2,5,1,216,Normal,WD,TA,TA,TA,RL
186500,5,2000,2000,318.0,936,962,1792,2,8,2,451,Normal,WD,TA,Gd,TA,RL
160000,5,1977,1977,0.0,1126,1126,1126,2,5,2,484,Normal,WD,TA,TA,TA,RL
174000,9,1962,2005,237.0,1319,1537,1537,1,7,2,462,Abnorml,COD,Gd,TA,Gd,RL
120500,6,1971,1971,0.0,864,864,864,1,5,2,528,Normal,WD,TA,TA,TA,RL
394617,5,2008,2008,426.0,1932,1932,1932,2,7,3,774,Partial,New,Ex,Ex,Ex,RL
149700,7,1957,1996,0.0,912,1236,1236,1,6,2,923,Normal,WD,TA,TA,TA,RM
197000,6,1979,1979,96.0,539,1040,1725,2,6,2,550,Normal,WD,TA,TA,TA,RL
191000,7,1922,1994,0.0,588,1423,2555,2,11,2,672,Normal,WD,TA,Ex,TA,RL
149300,5,2004,2004,147.0,848,848,848,1,3,2,420,Normal,WD,Gd,Gd,Gd,RM
310000,5,2008,2008,160.0,1017,1026,2007,2,10,3,812,Normal,WD,Ex,Ex,Ex,FV
121000,6,1916,1950,0.0,952,952,952,1,4,1,192,Normal,WD,Fa,TA,TA,RL
179600,5,2004,2004,106.0,1422,1422,1422,2,7,2,626,Normal,WD,Gd,Gd,Gd,RL
129000,5,1966,1966,0.0,814,913,913,1,6,1,240,Normal,WD,TA,TA,TA,RL
157900,7,1962,1962,189.0,1188,1188,1188,1,6,1,312,Normal,WD,TA,TA,TA,RL
240000,5,1995,1996,438.0,1220,1220,2090,2,8,2,556,Normal,WD,Gd,Gd,Gd,RL
112000,7,1910,2000,0.0,560,796,1346,1,6,1,384,Normal,WD,TA,Fa,TA,RL
92000,7,1970,1970,0.0,630,630,630,1,3,0,0,Abnorml,WD,Ex,Gd,TA,RM
136000,5,1974,1974,0.0,896,896,1792,2,8,0,0,Normal,WD,TA,Gd,TA,RL
287090,5,2008,2009,194.0,1573,1578,1578,2,7,3,840,Partial,New,Ex,Gd,Gd,RL
145000,5,2005,2005,80.0,547,1072,1072,1,5,2,525,Normal,WD,TA,Gd,TA,RM
84500,5,2006,2006,0.0,1140,1140,1140,1,6,0,0,Abnorml,WD,TA,Gd,TA,RL
185000,5,2004,2005,0.0,1221,1221,1221,2,6,2,400,Normal,WD,Gd,Gd,Gd,FV
175000,5,1999,2000,0.0,953,953,1647,2,7,2,460,Normal,WD,TA,Gd,TA,RL
210000,6,1978,1988,119.0,1542,2073,2073,2,7,2,500,Normal,WD,TA,Gd,TA,RL
266500,9,1941,2006,0.0,1152,1188,2340,2,9,1,252,Normal,WD,Gd,TA,Ex,RL
142125,6,1950,1996,0.0,1078,1078,1078,1,5,1,240,Normal,WD,Gd,TA,TA,RL
147500,6,1965,1965,0.0,1256,1256,1256,1,6,1,276,Normal,WD,TA,TA,Gd,RL
